Time,Y,
0.00775,1.86219E-13,-3.642275054
0.00776,-4.192258597,-4.884008786
0.00777,-7.242181453,-11.34076182
0.00778,-8.436528108,-15.04772294
0.00779,-7.756463002,-2.146143323
0.0078,-5.877852523,-6.774628513
0.00781,-3.906544798,-2.802135527
0.00782,-2.949849846,-12.1801193
0.00783,-3.687996674,-7.166925486
0.00784,-6.109344263,-4.10603738
0.00785,-9.510565163,-16.48691562
0.00786,-12.76179877,-5.962056508
0.00787,-14.73554987,-20.21147692
0.00788,-14.73554987,-9.310110329
0.00789,-12.76179877,-13.19315914
0.0079,-9.510565163,-9.486952406
0.00791,-6.109344263,-0.307951545
0.00792,-3.687996674,-0.787766451
0.00793,-2.949849846,-0.013815659
0.00794,-3.906544798,-13.43703819
0.00795,-5.877852523,-12.61075726
0.00796,-7.756463002,-13.75572138
0.00797,-8.436528108,-5.338133224
0.00798,-7.242181453,-6.52608708
0.00799,-4.192258597,8.216759737
0.008,-1.37217E-13,-1.204076697
0.00801,4.192258597,-2.225865865
0.00802,7.242181453,2.950278214
0.00803,8.436528108,14.17132236
0.00804,7.756463002,4.871353401
0.00805,5.877852523,-7.326913489
0.00806,3.906544798,5.889056508
0.00807,2.949849846,7.989363865
0.00808,3.687996674,3.840291882
0.00809,6.109344263,0.436781316
0.0081,9.510565163,3.447476148
0.00811,12.76179877,10.68359064
0.00812,14.73554987,23.11627805
0.00813,14.73554987,17.1059328
0.00814,12.76179877,8.390014701
0.00815,9.510565163,7.858028256
0.00816,6.109344263,10.22387304
0.00817,3.687996674,3.197021166
0.00818,2.949849846,5.514168381
0.00819,3.906544798,0.535069193
0.0082,5.877852523,7.040730055
0.00821,7.756463002,9.94152294
0.00822,8.436528108,4.549643117
0.00823,7.242181453,8.129440816
0.00824,4.192258597,4.043004896
0.00825,-1.96003E-13,5.556943907
0.00826,-4.192258597,-12.6473193
0.00827,-7.242181453,-7.761760563
0.00828,-8.436528108,-12.16548964
0.00829,-7.756463002,-6.73080053
0.0083,-5.877852523,3.468541356
0.00831,-3.906544798,-5.465712669
0.00832,-2.949849846,-13.26575925
0.00833,-3.687996674,-2.00539236
0.00834,-6.109344263,-7.452671464
0.00835,-9.510565163,-3.076761223
0.00836,-12.76179877,-8.09305158
0.00837,-14.73554987,-23.8201947
0.00838,-14.73554987,-19.36487261
0.00839,-12.76179877,-11.72061793
0.0084,-9.510565163,-6.022046354
0.00841,-6.109344263,-3.767535021
0.00842,-3.687996674,-7.756439465
0.00843,-2.949849846,-9.246203536
0.00844,-3.906544798,-4.935031047
0.00845,-5.877852523,-4.9739063
0.00846,-7.756463002,-7.192805711
0.00847,-8.436528108,-13.18274348
0.00848,-7.242181453,-3.040933481
0.00849,-4.192258597,-4.560769419
0.0085,-3.92113E-14,-2.524642642
0.00851,4.192258597,11.75621433
0.00852,7.242181453,6.272102411
0.00853,8.436528108,5.509374482
0.00854,7.756463002,2.723021409
0.00855,5.877852523,-7.415991194
0.00856,3.906544798,3.083582629
0.00857,2.949849846,11.76476513
0.00858,3.687996674,8.073581884
0.00859,6.109344263,5.793223561
0.0086,9.510565163,17.03914757
0.00861,12.76179877,21.42395234
0.00862,14.73554987,15.62225305
0.00863,14.73554987,7.922765462
0.00864,12.76179877,9.00414304
0.00865,9.510565163,5.780472366
0.00866,6.109344263,4.868703463
0.00867,3.687996674,3.5416721
0.00868,2.949849846,6.025335595
0.00869,3.906544798,8.263359886
0.0087,5.877852523,-2.653561779
0.00871,7.756463002,4.899408737
0.00872,8.436528108,9.007201752
0.00873,7.242181453,6.366185237
0.00874,4.192258597,1.779237153
0.00875,-1.519E-13,-2.126555955
0.00876,-4.192258597,-4.813964509
0.00877,-7.242181453,-12.59312592
0.00878,-8.436528108,-5.767027417
0.00879,-7.756463002,-7.733565648
0.0088,-5.877852523,-2.154083168
0.00881,-3.906544798,3.062646271
0.00882,-2.949849846,-5.4076308
0.00883,-3.687996674,-10.27131168
0.00884,-6.109344263,-4.08856794
0.00885,-9.510565163,-9.36712446
0.00886,-12.76179877,-12.03085576
0.00887,-14.73554987,-8.791096716
0.00888,-14.73554987,-12.87599741
0.00889,-12.76179877,2.378692739
0.0089,-9.510565163,-11.32772772
0.00891,-6.109344263,0.764670867
0.00892,-3.687996674,2.434143252
0.00893,-2.949849846,-12.31693995
0.00894,-3.906544798,3.219889692
0.00895,-5.877852523,-5.046456137
0.00896,-7.756463002,-9.925794324
0.00897,-8.436528108,-1.913275182
0.00898,-7.242181453,-4.141530735
0.00899,-4.192258597,-0.554037733
0.009,-2.25423E-13,-7.247387716
0.00901,4.192258597,-0.499441436
0.00902,7.242181453,2.693766548
0.00903,8.436528108,5.917473172
0.00904,7.756463002,7.534707315
0.00905,5.877852523,7.002123428
0.00906,3.906544798,9.149510976
0.00907,2.949849846,2.516591183
0.00908,3.687996674,12.50784146
0.00909,6.109344263,3.621303484
0.0091,9.510565163,6.698552354
0.00911,12.76179877,18.25724374
0.00912,14.73554987,12.74640456
0.00913,14.73554987,20.61202604
0.00914,12.76179877,2.59371339
0.00915,9.510565163,13.10381489
0.00916,6.109344263,6.740578773
0.00917,3.687996674,6.609698716
0.00918,2.949849846,0.041211953
0.00919,3.906544798,-0.121962253
0.0092,5.877852523,10.93892606
0.00921,7.756463002,14.36072094
0.00922,8.436528108,3.65491065
0.00923,7.242181453,2.945264952
0.00924,4.192258597,-0.551887311
0.00925,4.60637E-13,3.467466549
0.00926,-4.192258597,-0.260270463
0.00927,-7.242181453,-6.390893051
0.00928,-8.436528108,-8.769978197
0.00929,-7.756463002,-7.843249986
0.0093,-5.877852523,-0.833652777
0.00931,-3.906544798,-7.995049063
0.00932,-2.949849846,-5.613639542
0.00933,-3.687996674,-4.897028715
0.00934,-6.109344263,-15.43113002
0.00935,-9.510565163,-20.97956465
0.00936,-12.76179877,-18.49305044
0.00937,-14.73554987,-14.18009688
0.00938,-14.73554987,-18.23245652
0.00939,-12.76179877,-5.253824085
0.0094,-9.510565163,-17.37143251
0.00941,-6.109344263,-1.834631467
0.00942,-3.687996674,-5.166120996
0.00943,-2.949849846,-1.254001938
0.00944,-3.906544798,-2.603384782
0.00945,-5.877852523,-5.413598058
0.00946,-7.756463002,-7.551646479
0.00947,-8.436528108,-18.45966589
0.00948,-7.242181453,-11.85752403
0.00949,-4.192258597,3.664390127
0.0095,-1.27418E-13,-1.641737139
0.00951,4.192258597,-0.444370555
0.00952,7.242181453,12.04877405
0.00953,8.436528108,13.35587798
0.00954,7.756463002,10.91255512
0.00955,5.877852523,16.3858028
0.00956,3.906544798,2.803554155
0.00957,2.949849846,7.67864766
0.00958,3.687996674,7.986942089
0.00959,6.109344263,14.23108131
0.0096,9.510565163,7.573280692
0.00961,12.76179877,7.884149041
0.00962,14.73554987,13.18437817
0.00963,14.73554987,23.1820962
0.00964,12.76179877,22.92110888
0.00965,9.510565163,7.563858214
0.00966,6.109344263,3.656739654
0.00967,3.687996674,-5.617618161
0.00968,2.949849846,-0.892710832
0.00969,3.906544798,7.821492496
0.0097,5.877852523,1.821425377
0.00971,7.756463002,6.333225026
0.00972,8.436528108,7.300737071
0.00973,7.242181453,12.93796179
0.00974,4.192258597,-2.578192451
0.00975,3.62632E-13,2.044733437
0.00976,-4.192258597,-2.128693818
0.00977,-7.242181453,-8.626056891
0.00978,-8.436528108,-3.126192571
0.00979,-7.756463002,-8.187371685
0.0098,-5.877852523,-1.049359197
0.00981,-3.906544798,-5.994130323
0.00982,-2.949849846,-4.448393421
0.00983,-3.687996674,-2.380802902
0.00984,-6.109344263,1.242811382
0.00985,-9.510565163,-9.296475548
0.00986,-12.76179877,-10.96760784
0.00987,-14.73554987,-1.752179013
0.00988,-14.73554987,-15.65835615
0.00989,-12.76179877,-8.842419833
0.0099,-9.510565163,-10.2860507
0.00991,-6.109344263,-9.000864223
0.00992,-3.687996674,1.135429807
0.00993,-2.949849846,-1.760982349
0.00994,-3.906544798,-6.567425961
0.00995,-5.877852523,-4.35372349
0.00996,-7.756463002,-6.202278376
0.00997,-8.436528108,-18.09575344
0.00998,-7.242181453,-2.870335993
0.00999,-4.192258597,-8.479336451
0.01,-2.94122E-14,4.623095424
0.01001,4.192258597,2.361421235
0.01002,7.242181453,5.018863212
0.01003,8.436528108,13.07650001
0.01004,7.756463002,7.901223656
0.01005,5.877852523,4.791656974
0.01006,3.906544798,3.081545463
0.01007,2.949849846,2.630148923
0.01008,3.687996674,1.381477029
0.01009,6.109344263,11.90472832
0.0101,9.510565163,15.4320288
0.01011,12.76179877,8.594427286
0.01012,14.73554987,8.10686359
0.01013,14.73554987,11.11827975
0.01014,12.76179877,4.761994639
0.01015,9.510565163,14.51556985
0.01016,6.109344263,7.493533662
0.01017,3.687996674,1.087165336
0.01018,2.949849846,1.395339121
0.01019,3.906544798,5.397489948
0.0102,5.877852523,2.419591388
0.01021,7.756463002,6.779606995
0.01022,8.436528108,8.547377129
0.01023,7.242181453,3.909501392
0.01024,4.192258597,4.570321201
0.01025,-1.61699E-13,5.951250657
0.01026,-4.192258597,-1.041882638
0.01027,-7.242181453,-11.55037223
0.01028,-8.436528108,-4.56290486
0.01029,-7.756463002,-5.023196558
0.0103,-5.877852523,-8.966069203
0.01031,-3.906544798,-2.435639846
0.01032,-2.949849846,3.216103395
0.01033,-3.687996674,-6.822873947
0.01034,-6.109344263,-5.841365219
0.01035,-9.510565163,4.280199451
0.01036,-12.76179877,-9.608975814
0.01037,-14.73554987,-7.756141122
0.01038,-14.73554987,-7.418913999
0.01039,-12.76179877,-10.3943561
0.0104,-9.510565163,-11.21293778
0.01041,-6.109344263,-6.178282087
0.01042,-3.687996674,1.527253877
0.01043,-2.949849846,-6.050761537
0.01044,-3.906544798,3.120029907
0.01045,-5.877852523,-4.00659781
0.01046,-7.756463002,-6.378907011
0.01047,-8.436528108,-5.285618257
0.01048,-7.242181453,-2.752889265
0.01049,-4.192258597,-7.442980851
0.0105,6.85931E-14,2.769800154
0.01051,4.192258597,8.278969154
0.01052,7.242181453,14.064957
0.01053,8.436528108,5.525311495
0.01054,7.756463002,9.935600039
0.01055,5.877852523,0.487475081
0.01056,3.906544798,4.308021971
0.01057,2.949849846,4.256133379
0.01058,3.687996674,-3.808180663
0.01059,6.109344263,-0.428493733
0.0106,9.510565163,9.851269806
0.01061,12.76179877,14.59694809
0.01062,14.73554987,13.69829629
0.01063,14.73554987,11.1317293
0.01064,12.76179877,13.2717097
0.01065,9.510565163,11.73559768
0.01066,6.109344263,10.04116629
0.01067,3.687996674,6.291663188
0.01068,2.949849846,2.2422065
0.01069,3.906544798,-0.262517624
0.0107,5.877852523,4.215087025
0.01071,7.756463002,9.232237202
0.01072,8.436528108,11.56342626
0.01073,7.242181453,14.27957517
0.01074,4.192258597,3.499268197
0.01075,5.92947E-13,5.367887163
0.01076,-4.192258597,-0.136315008
0.01077,-7.242181453,-8.61790155
0.01078,-8.436528108,-4.548704352
0.01079,-7.756463002,-9.366362265
0.0108,-5.877852523,-6.562324317
0.01081,-3.906544798,-5.168223756
0.01082,-2.949849846,-8.320074273
0.01083,-3.687996674,-15.61937336
0.01084,-6.109344263,-13.68851971
0.01085,-9.510565163,-17.34667046
0.01086,-12.76179877,-14.96379872
0.01087,-14.73554987,-8.228365766
0.01088,-14.73554987,-17.14927421
0.01089,-12.76179877,-5.583878764
0.0109,-9.510565163,-9.189532198
0.01091,-6.109344263,-5.62913225
0.01092,-3.687996674,-10.47375343
0.01093,-2.949849846,-1.110991784
0.01094,-3.906544798,-14.33052892
0.01095,-5.877852523,-6.945551526
0.01096,-7.756463002,-10.04540297
0.01097,-8.436528108,-5.589287488
0.01098,-7.242181453,-5.96864126
0.01099,-4.192258597,-7.397876203
0.011,-6.86053E-13,3.903939426
0.01101,4.192258597,-0.717892975
0.01102,7.242181453,0.349685322
0.01103,8.436528108,10.77027866
0.01104,7.756463002,5.592372459
0.01105,5.877852523,11.86830019
0.01106,3.906544798,1.558224095
0.01107,2.949849846,8.167487843
0.01108,3.687996674,-0.520215007
0.01109,6.109344263,15.14949709
0.0111,9.510565163,5.844103861
0.01111,12.76179877,14.3653172
0.01112,14.73554987,8.671060168
0.01113,14.73554987,36.35853079
0.01114,12.76179877,12.81221789
0.01115,9.510565163,12.10083561
0.01116,6.109344263,5.431504075
0.01117,3.687996674,6.27280954
0.01118,2.949849846,3.795977199
0.01119,3.906544798,1.565434997
0.0112,5.877852523,-4.119393161
0.01121,7.756463002,2.435090885
0.01122,8.436528108,12.45168487
0.01123,7.242181453,2.348706622
0.01124,4.192258597,1.979514857
0.01125,4.94942E-13,5.522024515
0.01126,-4.192258597,-7.619714963
0.01127,-7.242181453,-11.13070339
0.01128,-8.436528108,-9.900587253
0.01129,-7.756463002,-3.652559891
0.0113,-5.877852523,-1.831430611
0.01131,-3.906544798,-1.956363781
0.01132,-2.949849846,-6.051838889
0.01133,-3.687996674,-8.448552799
0.01134,-6.109344263,-13.45127177
0.01135,-9.510565163,-7.204836222
0.01136,-12.76179877,-20.53319915
0.01137,-14.73554987,-10.9892842
0.01138,-14.73554987,-14.64649386
0.01139,-12.76179877,-11.86661435
0.0114,-9.510565163,-13.56805644
0.01141,-6.109344263,-6.566100576
0.01142,-3.687996674,-6.62728812
0.01143,-2.949849846,-7.547219199
0.01144,-3.906544798,4.760322695
0.01145,-5.877852523,-3.196192289
0.01146,-7.756463002,-7.880652998
0.01147,-8.436528108,-12.80666232
0.01148,-7.242181453,-11.01658572
0.01149,-4.192258597,-12.1756787
0.0115,-1.96132E-14,-5.260073238
0.01151,4.192258597,3.782488016
0.01152,7.242181453,11.4873022
0.01153,8.436528108,2.262712097
0.01154,7.756463002,3.82444992
0.01155,5.877852523,8.924431705
0.01156,3.906544798,8.647542022
0.01157,2.949849846,-1.733425881
0.01158,3.687996674,4.900214202
0.01159,6.109344263,6.501304523
0.0116,9.510565163,12.70401647
0.01161,12.76179877,8.463591431
0.01162,14.73554987,20.20246709
0.01163,14.73554987,17.25450447
0.01164,12.76179877,25.35994449
0.01165,9.510565163,18.77147356
0.01166,6.109344263,15.12387204
0.01167,3.687996674,4.490134141
0.01168,2.949849846,-0.249740527
0.01169,3.906544798,7.935293443
0.0117,5.877852523,6.6153956
0.01171,7.756463002,12.08516679
0.01172,8.436528108,0.361942494
0.01173,7.242181453,-2.045089011
0.01174,4.192258597,1.335881333
0.01175,3.96936E-13,2.229948935
0.01176,-4.192258597,-1.423826416
0.01177,-7.242181453,-0.200113562
0.01178,-8.436528108,-1.504638208
0.01179,-7.756463002,-13.36904181
0.0118,-5.877852523,-1.381130636
0.01181,-3.906544798,-1.342552894
0.01182,-2.949849846,-0.205992384
0.01183,-3.687996674,-11.769833
0.01184,-6.109344263,-6.595139034
0.01185,-9.510565163,-2.776558596
0.01186,-12.76179877,-12.17967553
0.01187,-14.73554987,-10.32380008
0.01188,-14.73554987,-13.22714512
0.01189,-12.76179877,-10.81823797
0.0119,-9.510565163,-7.071768706
0.01191,-6.109344263,-10.79691518
0.01192,-3.687996674,6.905116511
0.01193,-2.949849846,0.369239844
0.01194,-3.906544798,0.930066696
0.01195,-5.877852523,-1.417320307
0.01196,-7.756463002,-15.64479473
0.01197,-8.436528108,-12.13426874
0.01198,-7.242181453,5.203754456
0.01199,-4.192258597,-4.648608833
0.012,7.83922E-14,-4.015241183
0.01201,4.192258597,5.175560317
0.01202,7.242181453,10.94383248
0.01203,8.436528108,11.29669493
0.01204,7.756463002,11.47865082
0.01205,5.877852523,4.196057522
0.01206,3.906544798,-1.363615156
0.01207,2.949849846,1.16419288
0.01208,3.687996674,9.942773507
0.01209,6.109344263,0.106562256
0.0121,9.510565163,12.06927896
0.01211,12.76179877,12.00655505
0.01212,14.73554987,12.10635931
0.01213,14.73554987,9.26155861
0.01214,12.76179877,14.99818095
0.01215,9.510565163,5.303088231
0.01216,6.109344263,5.08810804
0.01217,3.687996674,9.75709358
0.01218,2.949849846,0.840985198
0.01219,3.906544798,4.47254291
0.0122,5.877852523,-1.455629829
0.01221,7.756463002,9.680521294
0.01222,8.436528108,1.463783772
0.01223,7.242181453,9.169636499
0.01224,4.192258597,3.239902356
0.01225,2.98931E-13,2.481274763
0.01226,-4.192258597,-8.628434271
0.01227,-7.242181453,-5.968327475
0.01228,-8.436528108,2.240810484
0.01229,-7.756463002,-2.47611982
0.0123,-5.877852523,-8.051629754
0.01231,-3.906544798,4.471136279
0.01232,-2.949849846,-3.059232202
0.01233,-3.687996674,-2.594240644
0.01234,-6.109344263,-2.844925188
0.01235,-9.510565163,-0.189157313
0.01236,-12.76179877,-13.08857216
0.01237,-14.73554987,-16.06064771
0.01238,-14.73554987,-15.45521467
0.01239,-12.76179877,-17.6410939
0.0124,-9.510565163,-11.5576197
0.01241,-6.109344263,-15.5513777
0.01242,-3.687996674,-2.226345784
0.01243,-2.949849846,-5.526737877
0.01244,-3.906544798,-5.324467148
0.01245,-5.877852523,-11.12061484
0.01246,-7.756463002,-6.925798182
0.01247,-8.436528108,-17.33624566
0.01248,-7.242181453,-3.628218362
0.01249,-4.192258597,-6.471317893
0.0125,1.76398E-13,5.689711721
0.01251,4.192258597,-0.811150166
0.01252,7.242181453,9.377601126
0.01253,8.436528108,0.814269917
0.01254,7.756463002,10.88211279
0.01255,5.877852523,0.113206501
0.01256,3.906544798,-2.157105375
0.01257,2.949849846,1.23133667
0.01258,3.687996674,-0.891854523
0.01259,6.109344263,0.088889836
0.0126,9.510565163,11.32722013
0.01261,12.76179877,11.95614893
0.01262,14.73554987,6.269084518
0.01263,14.73554987,16.9441751
0.01264,12.76179877,18.72891956
0.01265,9.510565163,1.289737398
0.01266,6.109344263,5.228262253
0.01267,3.687996674,6.220335157
0.01268,2.949849846,-5.670707004
0.01269,3.906544798,-2.412946209
0.0127,5.877852523,10.09874751
0.01271,7.756463002,10.10982498
0.01272,8.436528108,-0.493821368
0.01273,7.242181453,2.606821837
0.01274,4.192258597,-1.383875685
0.01275,4.85143E-13,-2.942864646
0.01276,-4.192258597,-13.54713269
0.01277,-7.242181453,-7.702807835
0.01278,-8.436528108,-3.715570529
0.01279,-7.756463002,-17.09569278
0.0128,-5.877852523,-5.154059483
0.01281,-3.906544798,-8.530911192
0.01282,-2.949849846,1.946492786
0.01283,-3.687996674,-6.715611957
0.01284,-6.109344263,-7.097642004
0.01285,-9.510565163,-14.5517496
0.01286,-12.76179877,-13.071848
0.01287,-14.73554987,-12.74402369
0.01288,-14.73554987,-15.23899166
0.01289,-12.76179877,-16.00328194
0.0129,-9.510565163,-11.51358713
0.01291,-6.109344263,-0.764044598
0.01292,-3.687996674,-9.682378794
0.01293,-2.949849846,-4.320332628
0.01294,-3.906544798,-6.801608092
0.01295,-5.877852523,-6.733084173
0.01296,-7.756463002,-3.107577988
0.01297,-8.436528108,-8.99879733
0.01298,-7.242181453,-5.05158641
0.01299,-4.192258597,-2.513014445
0.013,-5.78248E-13,4.832874649
0.01301,4.192258597,-5.51679165
0.01302,7.242181453,16.52294628
0.01303,8.436528108,14.06432393
0.01304,7.756463002,6.425476179
0.01305,5.877852523,2.238687527
0.01306,3.906544798,3.146989804
0.01307,2.949849846,2.974261506
0.01308,3.687996674,1.405659062
0.01309,6.109344263,4.656325957
0.0131,9.510565163,11.55060346
0.01311,12.76179877,11.15408967
0.01312,14.73554987,12.91354295
0.01313,14.73554987,13.2222656
0.01314,12.76179877,10.46082688
0.01315,9.510565163,15.77627619
0.01316,6.109344263,11.65411928
0.01317,3.687996674,0.740752583
0.01318,2.949849846,0.032973607
0.01319,3.906544798,-0.806006819
0.0132,5.877852523,1.012025263
0.01321,7.756463002,4.055905379
0.01322,8.436528108,6.467000816
0.01323,7.242181453,12.57402002
0.01324,4.192258597,4.988088835
0.01325,3.87137E-13,4.537594891
0.01326,-4.192258597,6.840424139
0.01327,-7.242181453,-13.1439441
0.01328,-8.436528108,-1.553406124
0.01329,-7.756463002,-3.605425476
0.0133,-5.877852523,-1.512812814
0.01331,-3.906544798,-1.117428852
0.01332,-2.949849846,-7.030132789
